election_year,election_date,public_geography_id,ibz_municipality,ibz_label_french,ibz_label_dutch,ibz_label_german,refnis_match,refnis_code,refnis_parent_code,refnis_label_french,refnis_label_dutch,refnis_label_german,refnis_validity_start,refnis_validity_end,special_bucket,vote_sum_reconciles,bridge_safe_for_first_app_layer,reconciliation_status,method_note
2024,2024-06-09,52011,Charleroi,Charleroi,Charleroi,Charleroi,true,52011,52000,Charleroi,Charleroi,Charleroi,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52012,Chatelet,Châtelet,Châtelet,Châtelet,true,52012,52000,Châtelet,Châtelet,Châtelet,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52015,Courcelles,Courcelles,Courcelles,Courcelles,true,52015,52000,Courcelles,Courcelles,Courcelles,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52018,Farciennes,Farciennes,Farciennes,Farciennes,true,52018,52000,Farciennes,Farciennes,Farciennes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52021,Fleurus,Fleurus,Fleurus,Fleurus,true,52021,52000,Fleurus,Fleurus,Fleurus,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52022,Fontaine-l'Eveque,Fontaine-l'Evêque,Fontaine-l'Evêque,Fontaine-l'Evêque,true,52022,52000,Fontaine-l'Evêque,Fontaine-l'Evêque,Fontaine-l'Evêque,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52025,Gerpinnes,Gerpinnes,Gerpinnes,Gerpinnes,true,52025,52000,Gerpinnes,Gerpinnes,Gerpinnes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52048,Montigny-le-Tilleul,Montigny-le-Tilleul,Montigny-le-Tilleul,Montigny-le-Tilleul,true,52048,52000,Montigny-le-Tilleul,Montigny-le-Tilleul,Montigny-le-Tilleul,01/01/1976,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52055,Pont-a-Celles,Pont-à-Celles,Pont-à-Celles,Pont-à-Celles,true,52055,52000,Pont-à-Celles,Pont-à-Celles,Pont-à-Celles,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52074,Aiseau-Presles,Aiseau-Presles,Aiseau-Presles,Aiseau-Presles,true,52074,52000,Aiseau-Presles,Aiseau-Presles,Aiseau-Presles,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52075,Les Bons Villers,Les Bons Villers,Les Bons Villers,Les Bons Villers,true,52075,52000,Les Bons Villers,Les Bons Villers,Les Bons Villers,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53014,Boussu,Boussu,Boussu,Boussu,true,53014,53000,Boussu,Boussu,Boussu,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53020,Dour,Dour,Dour,Dour,true,53020,53000,Dour,Dour,Dour,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53028,Frameries,Frameries,Frameries,Frameries,true,53028,53000,Frameries,Frameries,Frameries,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53039,Hensies,Hensies,Hensies,Hensies,true,53039,53000,Hensies,Hensies,Hensies,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53044,Jurbise,Jurbise,Jurbeke,Jurbise,true,53044,53000,Jurbise,Jurbeke,Jurbise,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53046,Lens,Lens,Lens,Lens,true,53046,53000,Lens,Lens,Lens,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53053,Mons,Mons,Bergen,Mons,true,53053,53000,Mons,Bergen,Mons,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53065,Quaregnon,Quaregnon,Quaregnon,Quaregnon,true,53065,53000,Quaregnon,Quaregnon,Quaregnon,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53068,Quievrain,Quiévrain,Quiévrain,Quiévrain,true,53068,53000,Quiévrain,Quiévrain,Quiévrain,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53070,Saint-Ghislain,Saint-Ghislain,Saint-Ghislain,Saint-Ghislain,true,53070,53000,Saint-Ghislain,Saint-Ghislain,Saint-Ghislain,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53082,Colfontaine,Colfontaine,Colfontaine,Colfontaine,true,53082,53000,Colfontaine,Colfontaine,Colfontaine,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53083,Honnelles,Honnelles,Honnelles,Honnelles,true,53083,53000,Honnelles,Honnelles,Honnelles,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,53084,Quevy,Quévy,Quévy,Quévy,true,53084,53000,Quévy,Quévy,Quévy,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,55004,Braine-le-Comte,Braine-le-Comte,s Gravenbrakel,Braine-le-Comte,true,55004,55000,Braine-le-Comte,'s Gravenbrakel,Braine-le-Comte,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,55035,Le Roeulx,Le Roeulx,Le Roeulx,Le Roeulx,true,55035,55000,Le Roeulx,Le Roeulx,Le Roeulx,01/01/1971,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,55040,Soignies,Soignies,Zinnik,Soignies,true,55040,55000,Soignies,Zinnik,Soignies,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,55050,Ecaussinnes,Ecaussinnes,Ecaussinnes,Ecaussinnes,true,55050,55000,Ecaussinnes,Ecaussinnes,Ecaussinnes,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,55085,Seneffe,Seneffe,Seneffe,Seneffe,true,55085,55000,Seneffe,Seneffe,Seneffe,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,55086,Manage,Manage,Manage,Manage,true,55086,55000,Manage,Manage,Manage,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56001,Anderlues,Anderlues,Anderlues,Anderlues,true,56001,56000,Anderlues,Anderlues,Anderlues,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56005,Beaumont,Beaumont,Beaumont,Beaumont,true,56005,56000,Beaumont,Beaumont,Beaumont,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56016,Chimay,Chimay,Chimay,Chimay,true,56016,56000,Chimay,Chimay,Chimay,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56022,Erquelinnes,Erquelinnes,Erquelinnes,Erquelinnes,true,56022,56000,Erquelinnes,Erquelinnes,Erquelinnes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56029,Froidchapelle,Froidchapelle,Froidchapelle,Froidchapelle,true,56029,56000,Froidchapelle,Froidchapelle,Froidchapelle,01/01/1976,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56044,Lobbes,Lobbes,Lobbes,Lobbes,true,56044,56000,Lobbes,Lobbes,Lobbes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56049,Merbes-le-Chateau,Merbes-le-Château,Merbes-le-Château,Merbes-le-Château,true,56049,56000,Merbes-le-Château,Merbes-le-Château,Merbes-le-Château,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56051,Momignies,Momignies,Momignies,Momignies,true,56051,56000,Momignies,Momignies,Momignies,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56078,Thuin,Thuin,Thuin,Thuin,true,56078,56000,Thuin,Thuin,Thuin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56086,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,true,56086,56000,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,56088,Sivry-Rance,Sivry-Rance,Sivry-Rance,Sivry-Rance,true,56088,56000,Sivry-Rance,Sivry-Rance,Sivry-Rance,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57003,Antoing,Antoing,Antoing,Antoing,true,57003,57000,Antoing,Antoing,Antoing,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57018,Celles (lez-Tournai),Celles (lez-Tournai),Celles (lez-Tournai),Celles (lez-Tournai),true,57018,57000,Celles (Tournai),Celles (Doornik),Celles (Tournai),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57027,Estaimpuis,Estaimpuis,Estaimpuis,Estaimpuis,true,57027,57000,Estaimpuis,Estaimpuis,Estaimpuis,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57062,Pecq,Pecq,Pecq,Pecq,true,57062,57000,Pecq,Pecq,Pecq,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57064,Peruwelz,Péruwelz,Péruwelz,Péruwelz,true,57064,57000,Péruwelz,Péruwelz,Péruwelz,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57072,Rumes,Rumes,Rumes,Rumes,true,57072,57000,Rumes,Rumes,Rumes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57081,Tournai,Tournai,Doornik,Tournai,true,57081,57000,Tournai,Doornik,Tournai,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57093,Brunehaut,Brunehaut,Brunehaut,Brunehaut,true,57093,57000,Brunehaut,Brunehaut,Brunehaut,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57094,Leuze-en-Hainaut,Leuze-en-Hainaut,Leuze-en-Hainaut,Leuze-en-Hainaut,true,57094,57000,Leuze-en-Hainaut,Leuze-en-Hainaut,Leuze-en-Hainaut,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57095,Mont-de-l'Enclus,Mont-de-l'Enclus,Mont-de-l'Enclus,Mont-de-l'Enclus,true,57095,57000,Mont-de-l'Enclus,Mont-de-l'Enclus,Mont-de-l'Enclus,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57096,Mouscron,Mouscron,Moeskroen,Mouscron,true,57096,57000,Mouscron,Moeskroen,Mouscron,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,57097,Comines-Warneton,Comines-Warneton,Komen-Waasten,Comines-Warneton,true,57097,57000,Comines-Warneton,Komen-Waasten,Comines-Warneton,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,58001,La Louvière,La Louvière,La Louvière,La Louvière,true,58001,58000,La Louvière,La Louvière,La Louvière,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,58002,Binche,Binche,Binche,Binche,true,58002,58000,Binche,Binche,Binche,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,58003,Estinnes,Estinnes,Estinnes,Estinnes,true,58003,58000,Estinnes,Estinnes,Estinnes,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,58004,Morlanwelz,Morlanwelz,Morlanwelz,Morlanwelz,true,58004,58000,Morlanwelz,Morlanwelz,Morlanwelz,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,60998,Liège (E5),Liège (E5),Luik (E5),Liège (E5),false,,,,,,,,true,true,false,blocked_special_bucket,IBZ E5 special bucket; not expected to appear as a REFNIS municipality.
2024,2024-06-09,61003,Amay,Amay,Amay,Amay,true,61003,61000,Amay,Amay,Amay,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61010,Burdinne,Burdinne,Burdinne,Burdinne,true,61010,61000,Burdinne,Burdinne,Burdinne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61012,Clavier,Clavier,Clavier,Clavier,true,61012,61000,Clavier,Clavier,Clavier,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61019,Ferrieres,Ferrières,Ferrières,Ferrières,true,61019,61000,Ferrières,Ferrières,Ferrières,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61024,Hamoir,Hamoir,Hamoir,Hamoir,true,61024,61000,Hamoir,Hamoir,Hamoir,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61028,Heron,Héron,Héron,Héron,true,61028,61000,Héron,Héron,Héron,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61031,Huy,Huy,Hoei,Huy,true,61031,61000,Huy,Hoei,Huy,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61039,Marchin,Marchin,Marchin,Marchin,true,61039,61000,Marchin,Marchin,Marchin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61041,Modave,Modave,Modave,Modave,true,61041,61000,Modave,Modave,Modave,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61043,Nandrin,Nandrin,Nandrin,Nandrin,true,61043,61000,Nandrin,Nandrin,Nandrin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61048,Ouffet,Ouffet,Ouffet,Ouffet,true,61048,61000,Ouffet,Ouffet,Ouffet,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61063,Verlaine,Verlaine,Verlaine,Verlaine,true,61063,61000,Verlaine,Verlaine,Verlaine,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61068,Villers-le-Bouillet,Villers-le-Bouillet,Villers-le-Bouillet,Villers-le-Bouillet,true,61068,61000,Villers-Le-Bouillet,Villers-Le-Bouillet,Villers-Le-Bouillet,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61072,Wanze,Wanze,Wanze,Wanze,true,61072,61000,Wanze,Wanze,Wanze,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61079,Anthisnes,Anthisnes,Anthisnes,Anthisnes,true,61079,61000,Anthisnes,Anthisnes,Anthisnes,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61080,Engis,Engis,Engis,Engis,true,61080,61000,Engis,Engis,Engis,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,61081,Tinlot,Tinlot,Tinlot,Tinlot,true,61081,61000,Tinlot,Tinlot,Tinlot,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62003,Ans,Ans,Ans,Ans,true,62003,62000,Ans,Ans,Ans,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62006,Awans,Awans,Awans,Awans,true,62006,62000,Awans,Awans,Awans,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62009,Aywaille,Aywaille,Aywaille,Aywaille,true,62009,62000,Aywaille,Aywaille,Aywaille,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62011,Bassenge,Bassenge,Bitsingen,Bassenge,true,62011,62000,Bassenge,Bitsingen,Bassenge,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62015,Beyne-Heusay,Beyne-Heusay,Beyne-Heusay,Beyne-Heusay,true,62015,62000,Beyne-Heusay,Beyne-Heusay,Beyne-Heusay,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62022,Chaudfontaine,Chaudfontaine,Chaudfontaine,Chaudfontaine,true,62022,62000,Chaudfontaine,Chaudfontaine,Chaudfontaine,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62026,Comblain-au-Pont,Comblain-au-Pont,Comblain-au-Pont,Comblain-au-Pont,true,62026,62000,Comblain-au-Pont,Comblain-au-Pont,Comblain-au-Pont,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62027,Dalhem,Dalhem,Dalhem,Dalhem,true,62027,62000,Dalhem,Dalhem,Dalhem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62032,Esneux,Esneux,Esneux,Esneux,true,62032,62000,Esneux,Esneux,Esneux,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62038,Fleron,Fléron,Fléron,Fléron,true,62038,62000,Fléron,Fléron,Fléron,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62051,Herstal,Herstal,Herstal,Herstal,true,62051,62000,Herstal,Herstal,Herstal,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62060,Juprelle,Juprelle,Juprelle,Juprelle,true,62060,62000,Juprelle,Juprelle,Juprelle,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62063,Liege,Liège,Luik,Lüttich,true,62063,62000,Liège,Luik,Lüttich,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62079,Oupeye,Oupeye,Oupeye,Oupeye,true,62079,62000,Oupeye,Oupeye,Oupeye,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62093,Saint-Nicolas (Liège),Saint-Nicolas (Liège),Saint-Nicolas (Liège),Saint-Nicolas (Lüttich),true,62093,62000,Saint-Nicolas (Liège),Saint-Nicolas (Luik),Saint-Nicolas (Lüttich),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62096,Seraing,Seraing,Seraing,Seraing,true,62096,62000,Seraing,Seraing,Seraing,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62099,Soumagne,Soumagne,Soumagne,Soumagne,true,62099,62000,Soumagne,Soumagne,Soumagne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62100,Sprimont,Sprimont,Sprimont,Sprimont,true,62100,62000,Sprimont,Sprimont,Sprimont,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62108,Vise,Visé,Wezet,Visé,true,62108,62000,Visé,Wezet,Visé,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62118,Grace-Hollogne,Grâce-Hollogne,Grâce-Hollogne,Grâce-Hollogne,true,62118,62000,Grâce-Hollogne,Grâce-Hollogne,Grâce-Hollogne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62119,Blegny,Blegny,Blegny,Blegny,true,62119,62000,Blegny,Blegny,Blegny,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62120,Flemalle,Flémalle,Flémalle,Flémalle,true,62120,62000,Flémalle,Flémalle,Flémalle,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62121,Neupre,Neupré,Neupré,Neupré,true,62121,62000,Neupré,Neupré,Neupré,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,62122,Trooz,Trooz,Trooz,Trooz,true,62122,62000,Trooz,Trooz,Trooz,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63001,Amel,Amblève,Amel,Amel,true,63001,63000,Amblève,Amel,Amel,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63003,Aubel,Aubel,Aubel,Aubel,true,63003,63000,Aubel,Aubel,Aubel,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63004,Baelen,Baelen,Baelen,Baelen,true,63004,63000,Baelen,Baelen,Baelen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63012,Bullange,Bullange,Büllingen,Büllingen,true,63012,63000,Bullange,Büllingen,Büllingen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,true,63013,63000,Butgenbach,Bütgenbach,Bütgenbach,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,true,63020,63000,Dison,Dison,Dison,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,true,63023,63000,Eupen,Eupen,Eupen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,true,63035,63000,Herve,Herve,Herve,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,true,63038,63000,Jalhay,Jalhay,Jalhay,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,true,63040,63000,La Calamine,Kelmis,Kelmis,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,true,63045,63000,Lierneux,Lierneux,Lierneux,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
