election_year,public_geography_id,municipality,label_french,label_dutch,label_german,ibz_row_type,is_probable_statbel_municipality,vote_sum_reconciles,bridge_safe_for_first_app_layer,geography_status,method_note
2024,23103,Wezembeek-Oppem,Wezembeek-Oppem,Wezembeek-Oppem,Wezembeek-Oppem,municipality_candidate,true,false,false,needs_language_layer_method,Party/list votes do not reconcile to valid votes; likely requires a Belgium-specific language-layer method.
2024,21998,Bruxelles (E5),Bruxelles (E5),Brussel (E5),Bruxelles (E5),e5_special_bucket,false,true,false,blocked_special_bucket,NIS code ending in 998; held out as an IBZ E5 special bucket.
2024,23002,Asse,Asse,Asse,Asse,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23003,Beersel,Beersel,Beersel,Beersel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23009,Bever,Biévène,Bever,Biévène,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23016,Dilbeek,Dilbeek,Dilbeek,Dilbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23023,Galmaarden,Gammerages,Galmaarden,Galmaarden,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23024,Gooik,Gooik,Gooik,Gooik,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23025,Grimbergen,Grimbergen,Grimbergen,Grimbergen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23027,Halle,Hal,Halle,Halle,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23032,Herne,Herne,Herne,Herne,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23033,Hoeilaart,Hoeilaart,Hoeilaart,Hoeilaart,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23038,Kampenhout,Kampenhout,Kampenhout,Kampenhout,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23039,Kapelle-op-den-Bos,Kapelle-op-den-Bos,Kapelle-op-den-Bos,Kapelle-op-den-Bos,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23044,Liedekerke,Liedekerke,Liedekerke,Liedekerke,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23045,Londerzeel,Londerzeel,Londerzeel,Londerzeel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23047,Machelen,Machelen,Machelen,Machelen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23050,Meise,Meise,Meise,Meise,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23052,Merchtem,Merchtem,Merchtem,Merchtem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23060,Opwijk,Opwijk,Opwijk,Opwijk,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23062,Overijse,Overijse,Overijse,Overijse,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23064,Pepingen,Pepingen,Pepingen,Pepingen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23077,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
