election_year,election_date,public_geography_id,municipality,label_french,label_dutch,label_german,party,party_id,list_number,language_group,votes,valid_votes,blank_votes,share,vote_sum_reconciles,special_bucket,bridge_safe,source_scope
2024,2024-06-09,63012,Bullange,Bullange,Büllingen,Büllingen,BLANCO,305983,21,French,47,3009,649,1.562,true,false,true,ibz_municipality_level
2024,2024-06-09,63012,Bullange,Bullange,Büllingen,Büllingen,CHEZ NOUS,305981,22,French,211,3009,649,7.0123,true,false,true,ibz_municipality_level
2024,2024-06-09,63012,Bullange,Bullange,Büllingen,Büllingen,RMC,305982,23,French,14,3009,649,0.4653,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,MR,303367,2,French,777,2995,662,25.9432,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,PS,293015,4,French,463,2995,662,15.4591,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,LES ENGAGÉS,305972,6,French,805,2995,662,26.8781,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,PTB,303013,8,French,135,2995,662,4.5075,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,N-VA,303352,10,French,134,2995,662,4.4741,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,DéFI,305911,13,French,21,2995,662,0.7012,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,ECOLO,293013,14,French,373,2995,662,12.4541,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,COLLECTIF CITOYEN,305920,19,French,30,2995,662,1.0017,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,BELG.UNIE-BUB,303439,20,French,17,2995,662,0.5676,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,BLANCO,305983,21,French,52,2995,662,1.7362,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,CHEZ NOUS,305981,22,French,162,2995,662,5.409,true,false,true,ibz_municipality_level
2024,2024-06-09,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,RMC,305982,23,French,26,2995,662,0.8681,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,MR,303367,2,French,1574,7100,900,22.169,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,PS,293015,4,French,2281,7100,900,32.1268,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,LES ENGAGÉS,305972,6,French,694,7100,900,9.7746,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,PTB,303013,8,French,1384,7100,900,19.493,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,N-VA,303352,10,French,128,7100,900,1.8028,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,DéFI,305911,13,French,127,7100,900,1.7887,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,ECOLO,293013,14,French,409,7100,900,5.7606,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,COLLECTIF CITOYEN,305920,19,French,66,7100,900,0.9296,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,BELG.UNIE-BUB,303439,20,French,11,7100,900,0.1549,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,BLANCO,305983,21,French,109,7100,900,1.5352,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,CHEZ NOUS,305981,22,French,278,7100,900,3.9155,true,false,true,ibz_municipality_level
2024,2024-06-09,63020,Dison,Dison,Dison,Dison,RMC,305982,23,French,39,7100,900,0.5493,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,MR,303367,2,French,2322,10281,1454,22.5854,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,PS,293015,4,French,1976,10281,1454,19.2199,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,LES ENGAGÉS,305972,6,French,2509,10281,1454,24.4042,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,PTB,303013,8,French,564,10281,1454,5.4858,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,N-VA,303352,10,French,358,10281,1454,3.4822,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,DéFI,305911,13,French,88,10281,1454,0.8559,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,ECOLO,293013,14,French,1777,10281,1454,17.2843,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,COLLECTIF CITOYEN,305920,19,French,98,10281,1454,0.9532,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,BELG.UNIE-BUB,303439,20,French,48,10281,1454,0.4669,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,BLANCO,305983,21,French,127,10281,1454,1.2353,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,CHEZ NOUS,305981,22,French,389,10281,1454,3.7837,true,false,true,ibz_municipality_level
2024,2024-06-09,63023,Eupen,Eupen,Eupen,Eupen,RMC,305982,23,French,25,10281,1454,0.2432,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,MR,303367,2,French,5320,11426,699,46.5605,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,PS,293015,4,French,1369,11426,699,11.9814,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,LES ENGAGÉS,305972,6,French,2235,11426,699,19.5607,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,PTB,303013,8,French,865,11426,699,7.5705,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,N-VA,303352,10,French,125,11426,699,1.094,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,DéFI,305911,13,French,178,11426,699,1.5579,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,ECOLO,293013,14,French,630,11426,699,5.5137,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,COLLECTIF CITOYEN,305920,19,French,110,11426,699,0.9627,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,BELG.UNIE-BUB,303439,20,French,12,11426,699,0.105,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,BLANCO,305983,21,French,172,11426,699,1.5053,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,CHEZ NOUS,305981,22,French,326,11426,699,2.8531,true,false,true,ibz_municipality_level
2024,2024-06-09,63035,Herve,Herve,Herve,Herve,RMC,305982,23,French,84,11426,699,0.7352,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,MR,303367,2,French,3016,5782,347,52.1619,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,PS,293015,4,French,511,5782,347,8.8378,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,LES ENGAGÉS,305972,6,French,928,5782,347,16.0498,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,PTB,303013,8,French,346,5782,347,5.9841,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,N-VA,303352,10,French,100,5782,347,1.7295,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,DéFI,305911,13,French,102,5782,347,1.7641,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,ECOLO,293013,14,French,409,5782,347,7.0737,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,COLLECTIF CITOYEN,305920,19,French,53,5782,347,0.9166,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,BELG.UNIE-BUB,303439,20,French,5,5782,347,0.0865,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,BLANCO,305983,21,French,122,5782,347,2.11,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,CHEZ NOUS,305981,22,French,152,5782,347,2.6288,true,false,true,ibz_municipality_level
2024,2024-06-09,63038,Jalhay,Jalhay,Jalhay,Jalhay,RMC,305982,23,French,38,5782,347,0.6572,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,MR,303367,2,French,811,4121,598,19.6797,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,PS,293015,4,French,910,4121,598,22.082,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,LES ENGAGÉS,305972,6,French,1107,4121,598,26.8624,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,PTB,303013,8,French,336,4121,598,8.1534,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,N-VA,303352,10,French,142,4121,598,3.4458,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,DéFI,305911,13,French,46,4121,598,1.1162,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,ECOLO,293013,14,French,397,4121,598,9.6336,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,COLLECTIF CITOYEN,305920,19,French,25,4121,598,0.6066,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,BELG.UNIE-BUB,303439,20,French,32,4121,598,0.7765,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,BLANCO,305983,21,French,62,4121,598,1.5045,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,CHEZ NOUS,305981,22,French,245,4121,598,5.9452,true,false,true,ibz_municipality_level
2024,2024-06-09,63040,La Calamine,La Calamine,Kelmis,Kelmis,RMC,305982,23,French,8,4121,598,0.1941,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,MR,303367,2,French,641,2210,206,29.0045,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,PS,293015,4,French,322,2210,206,14.5701,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,LES ENGAGÉS,305972,6,French,586,2210,206,26.5158,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,PTB,303013,8,French,257,2210,206,11.629,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,N-VA,303352,10,French,47,2210,206,2.1267,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,DéFI,305911,13,French,37,2210,206,1.6742,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,ECOLO,293013,14,French,166,2210,206,7.5113,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,COLLECTIF CITOYEN,305920,19,French,37,2210,206,1.6742,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,BELG.UNIE-BUB,303439,20,French,6,2210,206,0.2715,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,BLANCO,305983,21,French,27,2210,206,1.2217,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,CHEZ NOUS,305981,22,French,70,2210,206,3.1674,true,false,true,ibz_municipality_level
2024,2024-06-09,63045,Lierneux,Lierneux,Lierneux,Lierneux,RMC,305982,23,French,14,2210,206,0.6335,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,MR,303367,2,French,1200,3547,270,33.8314,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,PS,293015,4,French,921,3547,270,25.9656,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,LES ENGAGÉS,305972,6,French,448,3547,270,12.6304,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,PTB,303013,8,French,365,3547,270,10.2904,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,N-VA,303352,10,French,68,3547,270,1.9171,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,DéFI,305911,13,French,56,3547,270,1.5788,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,ECOLO,293013,14,French,231,3547,270,6.5125,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,COLLECTIF CITOYEN,305920,19,French,40,3547,270,1.1277,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,BELG.UNIE-BUB,303439,20,French,10,3547,270,0.2819,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,BLANCO,305983,21,French,73,3547,270,2.0581,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,CHEZ NOUS,305981,22,French,112,3547,270,3.1576,true,false,true,ibz_municipality_level
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,RMC,305982,23,French,23,3547,270,0.6484,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,MR,303367,2,French,908,2953,380,30.7484,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,PS,293015,4,French,476,2953,380,16.1192,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,LES ENGAGÉS,305972,6,French,671,2953,380,22.7227,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,PTB,303013,8,French,249,2953,380,8.4321,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,N-VA,303352,10,French,98,2953,380,3.3187,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,DéFI,305911,13,French,34,2953,380,1.1514,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,ECOLO,293013,14,French,286,2953,380,9.6851,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,COLLECTIF CITOYEN,305920,19,French,29,2953,380,0.9821,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,BELG.UNIE-BUB,303439,20,French,7,2953,380,0.237,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,BLANCO,305983,21,French,36,2953,380,1.2191,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,CHEZ NOUS,305981,22,French,144,2953,380,4.8764,true,false,true,ibz_municipality_level
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,RMC,305982,23,French,15,2953,380,0.508,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,MR,303367,2,French,3339,7940,655,42.0529,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,PS,293015,4,French,790,7940,655,9.9496,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,LES ENGAGÉS,305972,6,French,1779,7940,655,22.4055,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,PTB,303013,8,French,766,7940,655,9.6474,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,N-VA,303352,10,French,117,7940,655,1.4736,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,DéFI,305911,13,French,129,7940,655,1.6247,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,ECOLO,293013,14,French,526,7940,655,6.6247,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,COLLECTIF CITOYEN,305920,19,French,104,7940,655,1.3098,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,BELG.UNIE-BUB,303439,20,French,11,7940,655,0.1385,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,BLANCO,305983,21,French,79,7940,655,0.995,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,CHEZ NOUS,305981,22,French,260,7940,655,3.2746,true,false,true,ibz_municipality_level
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,RMC,305982,23,French,40,7940,655,0.5038,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,MR,303367,2,French,1209,2788,131,43.3644,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,PS,293015,4,French,304,2788,131,10.9039,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,LES ENGAGÉS,305972,6,French,517,2788,131,18.5438,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,PTB,303013,8,French,218,2788,131,7.8192,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,N-VA,303352,10,French,28,2788,131,1.0043,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,DéFI,305911,13,French,59,2788,131,2.1162,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,ECOLO,293013,14,French,262,2788,131,9.3974,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,COLLECTIF CITOYEN,305920,19,French,37,2788,131,1.3271,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,BELG.UNIE-BUB,303439,20,French,6,2788,131,0.2152,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,BLANCO,305983,21,French,47,2788,131,1.6858,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,CHEZ NOUS,305981,22,French,79,2788,131,2.8336,true,false,true,ibz_municipality_level
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,RMC,305982,23,French,22,2788,131,0.7891,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,MR,303367,2,French,2010,5578,512,36.0344,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,PS,293015,4,French,867,5578,512,15.5432,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,LES ENGAGÉS,305972,6,French,833,5578,512,14.9337,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,PTB,303013,8,French,774,5578,512,13.8759,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,N-VA,303352,10,French,101,5578,512,1.8107,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,DéFI,305911,13,French,116,5578,512,2.0796,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,ECOLO,293013,14,French,374,5578,512,6.7049,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,COLLECTIF CITOYEN,305920,19,French,54,5578,512,0.9681,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,BELG.UNIE-BUB,303439,20,French,13,5578,512,0.2331,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,BLANCO,305983,21,French,108,5578,512,1.9362,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,CHEZ NOUS,305981,22,French,282,5578,512,5.0556,true,false,true,ibz_municipality_level
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,RMC,305982,23,French,46,5578,512,0.8247,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,MR,303367,2,French,836,3469,585,24.0992,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,PS,293015,4,French,681,3469,585,19.631,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,LES ENGAGÉS,305972,6,French,893,3469,585,25.7423,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,PTB,303013,8,French,137,3469,585,3.9493,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,N-VA,303352,10,French,114,3469,585,3.2862,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,DéFI,305911,13,French,19,3469,585,0.5477,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,ECOLO,293013,14,French,555,3469,585,15.9988,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,COLLECTIF CITOYEN,305920,19,French,47,3469,585,1.3549,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,BELG.UNIE-BUB,303439,20,French,27,3469,585,0.7783,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,BLANCO,305983,21,French,38,3469,585,1.0954,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,CHEZ NOUS,305981,22,French,113,3469,585,3.2574,true,false,true,ibz_municipality_level
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,RMC,305982,23,French,9,3469,585,0.2594,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,MR,303367,2,French,1346,5264,1216,25.5699,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,PS,293015,4,French,830,5264,1216,15.7675,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,LES ENGAGÉS,305972,6,French,1530,5264,1216,29.0653,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,PTB,303013,8,French,183,5264,1216,3.4764,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,N-VA,303352,10,French,197,5264,1216,3.7424,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,DéFI,305911,13,French,39,5264,1216,0.7409,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,ECOLO,293013,14,French,783,5264,1216,14.8746,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,COLLECTIF CITOYEN,305920,19,French,77,5264,1216,1.4628,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,BELG.UNIE-BUB,303439,20,French,18,5264,1216,0.3419,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,BLANCO,305983,21,French,72,5264,1216,1.3678,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,CHEZ NOUS,305981,22,French,159,5264,1216,3.0205,true,false,true,ibz_municipality_level
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,RMC,305982,23,French,30,5264,1216,0.5699,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,MR,303367,2,French,1871,5552,528,33.6996,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,PS,293015,4,French,811,5552,528,14.6073,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,LES ENGAGÉS,305972,6,French,990,5552,528,17.8314,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,PTB,303013,8,French,657,5552,528,11.8336,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,N-VA,303352,10,French,90,5552,528,1.621,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,DéFI,305911,13,French,154,5552,528,2.7738,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,ECOLO,293013,14,French,479,5552,528,8.6275,true,false,true,ibz_municipality_level
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,COLLECTIF CITOYEN,305920,19,French,86,5552,528,1.549,true,false,true,ibz_municipality_level
