election_year,election_date,bridge_geography_year,public_geography_id,municipality,source_municipality_count,source_geography_ids,merge_group,bridge_status,party,party_ids,votes,valid_votes,blank_votes,share,source_scope,method_note
2024,2024-06-09,2025,85009,Etalle,1,85009,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,281,3296,372,8.5255,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85009,Etalle,1,85009,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,942,3296,372,28.5801,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85009,Etalle,1,85009,identity_2024_to_2025,identity_2024_to_2025,MR,303367,1219,3296,372,36.9842,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85009,Etalle,1,85009,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,63,3296,372,1.9114,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85009,Etalle,1,85009,identity_2024_to_2025,identity_2024_to_2025,PS,293015,502,3296,372,15.2306,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,76,3431,495,2.2151,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,114,3431,495,3.3226,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,85,3431,495,2.4774,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,77,3431,495,2.2442,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,268,3431,495,7.8111,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,938,3431,495,27.339,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,MR,303367,1098,3431,495,32.0023,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,64,3431,495,1.8653,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85011,Florenville,1,85011,identity_2024_to_2025,identity_2024_to_2025,PS,293015,711,3431,495,20.7228,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,35,1834,162,1.9084,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,45,1834,162,2.4537,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,39,1834,162,2.1265,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,31,1834,162,1.6903,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,177,1834,162,9.651,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,747,1834,162,40.7306,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,MR,303367,423,1834,162,23.0643,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,36,1834,162,1.9629,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85024,Meix-Devant-Virton,1,85024,identity_2024_to_2025,identity_2024_to_2025,PS,293015,301,1834,162,16.4122,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,48,2613,332,1.837,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,86,2613,332,3.2912,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,75,2613,332,2.8703,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,62,2613,332,2.3728,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,209,2613,332,7.9985,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,763,2613,332,29.2002,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,MR,303367,607,2613,332,23.23,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,60,2613,332,2.2962,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85026,Musson,1,85026,identity_2024_to_2025,identity_2024_to_2025,PS,293015,703,2613,332,26.9039,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,62,2216,236,2.7978,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,59,2216,236,2.6625,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,52,2216,236,2.3466,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,59,2216,236,2.6625,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,187,2216,236,8.4386,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,795,2216,236,35.8755,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,MR,303367,615,2216,236,27.7527,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,56,2216,236,2.5271,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85034,Saint-Leger,1,85034,identity_2024_to_2025,identity_2024_to_2025,PS,293015,331,2216,236,14.9368,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,59,3357,317,1.7575,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,96,3357,317,2.8597,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,89,3357,317,2.6512,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,73,3357,317,2.1746,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,280,3357,317,8.3408,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,787,3357,317,23.4436,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,MR,303367,1518,3357,317,45.2189,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,58,3357,317,1.7277,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85039,Tintigny,1,85039,identity_2024_to_2025,identity_2024_to_2025,PS,293015,397,3357,317,11.826,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,124,6613,818,1.8751,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,242,6613,818,3.6595,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,206,6613,818,3.1151,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,146,6613,818,2.2078,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,683,6613,818,10.3281,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,2362,6613,818,35.7175,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,MR,303367,1484,6613,818,22.4406,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,111,6613,818,1.6785,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85045,Virton,1,85045,identity_2024_to_2025,identity_2024_to_2025,PS,293015,1255,6613,818,18.9778,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,85,5074,488,1.6752,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,129,5074,488,2.5424,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,117,5074,488,2.3059,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,132,5074,488,2.6015,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,453,5074,488,8.9279,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,1367,5074,488,26.9413,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,MR,303367,2002,5074,488,39.4561,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,113,5074,488,2.227,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85046,Habay,1,85046,identity_2024_to_2025,identity_2024_to_2025,PS,293015,676,5074,488,13.3228,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,20,1349,113,1.4826,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,37,1349,113,2.7428,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,35,1349,113,2.5945,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,25,1349,113,1.8532,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,90,1349,113,6.6716,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,747,1349,113,55.3744,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,MR,303367,213,1349,113,15.7895,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,13,1349,113,0.9637,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,85047,Rouvroy,1,85047,identity_2024_to_2025,identity_2024_to_2025,PS,293015,169,1349,113,12.5278,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,91005,Anhee,1,91005,identity_2024_to_2025,identity_2024_to_2025,Agora,305913,9,4437,424,0.2028,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,91005,Anhee,1,91005,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,10,4437,424,0.2254,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,91005,Anhee,1,91005,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,77,4437,424,1.7354,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,91005,Anhee,1,91005,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,144,4437,424,3.2454,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
